10,2714981;47,4607786;"Atm"
7,5889824;50,3497427;"Atm Postbank"
12,3363882;49,8780095;"Atm Volksbank"
7,2058551;50,801305;"Atm Kreissparkasse Köln"
9,9473714;51,5249849;"Atm"
10,137678;51,3768374;"Atm Kreissparkasse Eichsfeld"
8,8170216;53,2482269;"Atm Volksbank"
8,1030439;50,9121345;"Atm Sparkasse Siegen"
7,2181116;51,4817651;"Atm Volksbank"
9,3780056;52,1388457;"Atm Geldautomat Holtensen"
10,9192738;50,6835514;"Atm Sparkasse Arnstadt-Ilmenau"
9,8003748;48,801803;"Atm"
6,7757871;51,432089;"Atm"
10,1877681;49,3736428;"Atm"
9,6746738;53,6806486;"Atm"
9,1820753;48,7822702;"Atm Deutsche Bank"
10,5858145;52,1965041;"Atm Volksbank"
6,0910991;50,7685966;"Atm"
11,5343567;49,9435602;"Atm Sparkasse Bayreuth"
9,8674516;51,8165098;"Atm Volksbank Einbeck"
10,5405731;52,2545206;"Atm"
8,7703966;53,0658111;"Atm"
8,7698012;53,0654526;"Atm Postbank"
8,8150842;53,0815957;"Atm"
12,1301944;54,0779342;"Atm Sparda-Bank"
7,2093566;50,7982381;"Atm Kreissparkasse Köln-Bonn"
6,9093801;51,4336764;"Atm Sparkasse"
6,9526872;51,112356;"Atm Stadtsparkasse Langenfeld"
9,8441676;53,2443838;"Atm Sparkasse"
11,918357;49,0406885;"Atm"
9,7729818;53,6718626;"Atm"
9,9897918;53,5609308;"Atm Reisebank AG"
10,0063051;53,5514702;"Atm Postbank"
13,4133855;52,3359077;"Atm"
8,8920438;53,3243348;"Atm Volksbank"
9,1781534;48,7797807;"Atm"
9,8370187;53,5448865;"Atm Hamburger Sparkasse"
9,9257607;51,5369457;"Atm"
9,9871481;53,5557969;"Atm"
8,1105409;53,5277559;"Atm Postbank"
6,7768755;51,2082173;"Atm"
8,7810948;53,218405;"Atm Kreissparkasse"
10,0217094;53,5446525;"Atm HypoVereinsbank"
10,2161602;53,6046023;"Atm Sparkasse Holstein"
6,0768265;50,8337383;"Atm"
6,076962;50,85212;"Atm"
12,7394623;53,3013632;"Atm"
6,956287;50,9411286;"Atm Pax-Bank"
8,8260826;53,2859106;"Atm"
10,5402378;52,2681769;"Atm"
10,5404137;52,2678522;"Atm"
13,3864338;52,5201662;"Atm Reisebank"
13,6800546;51,0625969;"Atm DiBa"
9,8243738;51,984092;"Atm"
9,807446;51,9865097;"Atm"
14,3277794;51,7281561;"Atm Deutsche Bank"
13,6294236;51,1069563;"Atm"
9,5010578;49,001974;"Atm"
11,5320218;48,1126265;"Atm Stadtsparkasse München"
9,7172556;53,2772387;"Atm Sparkasse"
10,7399579;50,6321681;"Atm Sparkasse"
7,5169532;52,1806383;"Atm Geldautomat Sparkasse"
12,7061176;50,9324172;"Atm Volksbank"
8,484819;49,597147;"Atm Sparkasse"
9,9266847;51,53669;"Atm"
8,9651829;50,1048741;"Atm"
6,7880413;50,6606357;"Atm"
6,7914607;50,6584963;"Atm"
6,7949378;51,1886157;"Atm Stadtsparkasse Düsseldorf"
6,7931894;51,1923611;"Atm Deutsche Bank"
6,8529619;51,4732619;"Atm Postbank"
12,187791;51,8175589;"Atm"
11,0252899;50,9769186;"Atm"
7,774014;49,4453641;"Atm"
8,2866012;52,7183445;"Atm"
8,3194185;48,8054743;"Atm"
12,6335062;50,7555062;"Atm Deutsche Bank"
8,4852652;53,186547;"Atm"
8,6480834;48,206826;"Atm Kreissparkasse Rottweil"
11,5729864;48,1770231;"Atm Stadtsparkasse München"
10,0444111;53,5944185;"Atm Hamburger Volksbank"
13,9577632;54,0666986;"Atm Volksbank"
11,6479325;48,0915028;"Atm Degussa Bank"
11,7560908;48,1766196;"Atm Postbank"
11,7555954;48,1768523;"Atm VR-Bank"
8,7530544;52,0765165;"Atm"
6,0807703;50,7685886;"Atm Sparkasse Aachen"
6,8026816;50,6521441;"Atm"
8,7098292;50,1312219;"Atm"
9,7782622;49,1096449;"Atm Sparkasse Schwäbisch Hall"
7,8034776;49,4568015;"Atm Stadtsparkasse Kaiserslautern"
8,2693856;48,7798135;"Atm Stadtsparkasse Baden-Baden"
8,318642;48,805352;"Atm"
8,3194494;48,8038171;"Atm"
8,3125655;48,8036866;"Atm"
13,7305661;51,2140358;"Atm Ing DiBa"
8,6848274;50,1415676;"Atm Postbank"
7,5933092;50,3565592;"Atm"
9,9822231;54,4135906;"Atm Sparkasse"
11,6501241;48,0631455;"Atm Kreissparkasse München Starnberg Ebersberg"
10,5243391;52,2742595;"Atm"
10,5177907;52,2669122;"Atm"
13,351257;52,4397443;"Atm ING-DiBa"
10,5216534;52,2648444;"Atm Braunschweigische Landessparkasse"
10,5209862;52,2634587;"Atm"
8,6607314;49,4759651;"Atm Postbank"
6,8652502;50,8935362;"Atm Raiffeisenbank"
9,8171074;52,3140717;"Atm Postbank"
8,0467946;52,2736551;"Atm Volksbank Am Kamp"
13,3427257;50,9175826;"Atm Sparkasse Mittelsachsen"
9,9480638;51,5253084;"Atm"
6,890553;50,8803462;"Atm Deutsche Bank 24"
8,0468745;52,274623;"Atm Sparkasse OS; Automat Große Straße"
11,0627389;49,7258937;"Atm"
10,3590348;47,7795457;"Atm"
13,7339007;51,0484693;"Atm Postbank"
8,592894;49,1245581;"Atm"
8,6346257;49,1637037;"Atm BB Bank"
8,6451775;49,1822183;"Atm Sparkasse"
9,2165955;48,4892902;"Atm Kreissparkasse"
8,7797106;49,0878472;"Atm Sparkasse"
14,9796679;51,147098;"Atm"
8,3466768;49,6316199;"Atm"
8,5867542;49,598445;"Atm Volksbank"
7,3091217;51,5408714;"Atm Sparkasse Vest"
10,1070161;48,2232169;"Atm Sparkasse"
6,8669276;51,6906714;"Atm"
9,5988591;52,3151555;"Atm"
13,4562513;52,510354;"Atm Sparkasse"
13,7748155;54,053043;"Atm Volksbank"
13,458248;52,5129047;"Atm Bankhaus August Lenz"
11,9722652;51,4841815;"Atm Saalesparkasse"
11,969908;51,4831598;"Atm"
11,9695561;51,4832613;"Atm"
9,2223319;48,4597298;"Atm Kreissparkasse"
10,994154;51,0086757;"Atm"
8,4010477;49,0045402;"Atm BB-Bank"
7,5423354;50,9850301;"Atm"
10,890488;48,2692288;"Atm Augusta-Bank"
10,88847;48,2700297;"Atm Kreissparkasse Augsburg"
10,8937193;48,2833012;"Atm Augusta-Bank"
10,8881143;48,367071;"Atm Sparda-Bank"
10,8382264;48,3910331;"Atm Augusta-Bank"
10,8546477;48,391481;"Atm Handels- und Gewerbebank"
10,8811767;48,3905167;"Atm Sparkasse"
8,5778374;50,2067448;"Atm"
10,8980655;48,3684913;"Atm Stadtsparkasse"
10,8375602;48,3909259;"Atm Handels- und Gewerbebank"
10,8354536;48,3920611;"Atm Sparda-Bank"
10,8357502;48,3922188;"Atm HypoVereinsbank"
10,8343316;48,391797;"Atm Kreissparkasse"
10,8876716;48,3659368;"Atm Stadtsparkasse"
10,888021;48,3656322;"Atm Augusta-Bank"
10,8802251;48,3852918;"Atm Stadtsparkasse"
10,8739241;48,3815987;"Atm Stadtsparkasse"
10,8529613;48,3799375;"Atm Stadtsparkasse"
10,8566215;48,3802721;"Atm VR-Bank - Handels- und Gewerbebank"
10,1058784;47,4655894;"Atm"
9,9356634;48,3716577;"Atm Volksbank"
7,3769557;51,3521136;"Atm"
8,9581186;48,9470492;"Atm Sparkasse Bahnhof Vaihingen"
9,1998024;48,4975852;"Atm Volksbank"
7,186421;51,4020398;"Atm Postbank"
13,3593789;52,5465281;"Atm Sparkasse"
9,1854869;49,7645295;"Atm Sparkasse"
8,6466549;49,8723718;"Atm Bank Schilling"
7,6110652;51,9738159;"Atm"
8,7144533;50,5354035;"Atm"
9,890339;52,4650894;"Atm Postbank"
6,9410884;50,9291921;"Atm"
9,8298907;52,3335097;"Atm Postbank"
7,021066;50,5192393;"Atm"
11,5710772;52,0922143;"Atm"
6,8309564;51,2958838;"Atm"
9,6310584;51,2840707;"Atm Kasseler Sparkasse"
7,754106;51,597728;"Atm"
8,2555299;50,3080992;"Atm"
9,7693152;52,381703;"Atm Sparkasse Hannover"
8,6604601;49,8823838;"Atm Sparkasse"
8,9609124;48,6932484;"Atm EC"
8,7150643;51,2473557;"Atm Sparkasse"
13,0742668;54,3309032;"Atm"
7,1279586;50,7104887;"Atm SB-Stelle Friedrich-Ebert-Allee"
7,0348623;51,2808996;"Atm Sparkasse"
8,8676014;48,5957363;"Atm"
10,0238299;53,5640215;"Atm"
14,319886;51,7179038;"Atm Sparkasse Spree Neiße"
12,2790795;51,6381719;"Atm Sparkasse"
7,0107486;51,1927159;"Atm Kundenhalle Stadtsparkasse"
6,7427289;50,8367056;"Atm"
8,4764784;49,0002787;"Atm"
11,5738963;50,8980401;"Atm Sparkasse"
8,2695006;50,0010673;"Atm"
13,4446043;52,5644743;"Atm Geldautomat"
7,0120194;51,4568087;"Atm Deutsche Bank"
8,5681947;50,1331315;"Atm"
8,5044075;48,9210763;"Atm Sparkasse Karlsruhe"
7,6341057;51,9836258;"Atm Volksbank"
6,0647722;51,7893954;"Atm Volksbank"
9,8139697;53,5641381;"Atm"
6,8107304;51,3963712;"Atm Sparda Bank"
6,011826;51,7899329;"Atm Sparkasse"
10,661638;54,3243577;"Atm"
9,9913163;53,446702;"Atm Hamburger Volksbank"
8,7741129;48,5754561;"Atm"
