168|N30303889|52.55437|13.40332|Björnsonstraße
168|N30303950|52.55413|13.41448|Schönhauser Allee/Bornholmer Straße
168|N30303956|52.55272|13.4238|Stahlheimer Straße/Wisbyer Straße
168|N30304940|52.55141|13.42951|Prenzlauer Allee/Ostseestraße
161|N30304944|52.55077|13.43002|Prenzlauer Allee/Ostseestraße
161|N30304965|52.55667|13.42997|Prenzlauer Promenade/Am Steinberg
168|N30305102|52.54523|13.42762|S Prenzlauer Allee
168|N30305106|52.53965|13.42447|Prenzlauer Allee/Danziger Straße
168|N30305107|52.53875|13.42399|Prenzlauer Allee/Danziger Straße
168|N30305113|52.53905|13.42472|Prenzlauer Allee/Danziger Straße
168|N30305114|52.5379|13.42801|Winsstraße
168|N30305118|52.53744|13.42942|Winsstraße
168|N30305213|52.5632|13.41278|Masurenstraße
167|N30325044|52.44741|13.36095|S Attilastraße
167|N30352420|52.39682|13.27641|S Teltow Stadt
167|N30352438|52.43883|13.34217|S Lankwitz
167|N30353079|52.50918|13.37643|S Potsdamer Platz
167|N30353086|52.51648|13.38174|S Brandenburger Tor
167|N30353449|52.52516|13.39291|S Oranienburger Straße
14|N30429048|52.52584|13.30357|Deutsche Post
161|N30499115|52.4344|13.54188|S Adlershof
161|N30499135|52.4465|13.5242|S Betriebsbahnhof Schöneweide
168|N30554096|52.5818|13.4286|Galenusstraße
168|N30554100|52.57731|13.4276|S Pankow-Heinersdorf
168|N30554105|52.57502|13.41914|Mendelstraße
168|N30554110|52.57116|13.41064|Pankow Kirche
168|N30558129|52.59633|13.43287|Rosenthaler Straße
168|N30561497|52.58008|13.39714|Pastor-Niemöller-Platz
168|N30561525|52.58262|13.39211|Am Iderfenngraben
168|N30622121|52.41123|13.08454|Glienicker Brücke
168|N30624481|52.55995|13.46023|Pasedagplatz
168|N30625116|52.55333|13.47603|Sulzfelder Straße
161|N30625117|52.56037|13.47633|Piesporter Straße
161|N30625140|52.55982|13.47242|Neumagener Straße
161|N30625200|52.55992|13.47339|Neumagener Straße
168|N30625241|52.55319|13.48018|Buschallee/Hansastraße
161|N30683629|52.5516|13.46567|Berliner Allee/Indira-Gandhi-Straße
168|N30684945|52.55376|13.48058|Buschallee/Hansastraße
168|N30684954|52.55994|13.49574|Feldtmannstraße
168|N30684955|52.56137|13.49991|Hansastraße/Malchower Weg
168|N30684982|52.53511|13.47962|Altenhofer Straße
168|N30684987|52.53225|13.4767|Landsberger Allee/Weißenseer Weg
167|N30688242|52.55649|13.52484|S Gehrenseestraße
167|N30688290|52.56627|13.51249|S Hohenschönhausen
167|N30688292|52.57298|13.50383|S Wartenberg
168|N30689860|52.56365|13.50634|Prerower Platz
168|N30689934|52.5637|13.50479|Prerower Platz
168|N30689973|52.57016|13.49739|Zingster Straße/Ribnitzer Straße
168|N30690321|52.56857|13.52031|Falkenberger Chaussee/Prendener Straße
168|N30690550|52.56613|13.502|Ahrenshooper Straße
168|N30691227|52.56985|13.52659|Falkenberg
161|N30692597|52.5508|13.50919|Gehrenseestraße
168|N30693019|52.53049|13.46149|Oderbruchstraße
168|N30694255|52.5339|13.4869|Zechliner Straße
168|N30694268|52.53438|13.49487|Genslerstraße
168|N30694279|52.53494|13.50664|Arendsweg
168|N30694284|52.53573|13.51818|Landsberger Allee/Rhinstraße
168|N30694289|52.53664|13.52443|Dingelstädter Straße
168|N30694295|52.53909|13.53412|Gewerbepark Georg Knorr
168|N30694319|52.5465|13.55736|Freizeitforum Marzahn
168|N30694331|52.55371|13.56548|Max-Herrmann-Straße
168|N30694334|52.54721|13.56194|Jan-Petersen-Straße
168|N30694352|52.55779|13.56827|Wuhletalstraße
168|N30694375|52.56501|13.57185|Niemegker Straße
168|N30694376|52.56827|13.57473|Barnimplatz
168|N30694391|52.57226|13.57446|Ahrensfelde
168|N30694394|52.5464|13.57276|Landsberger Allee/Blumberger Damm
168|N30694396|52.54798|13.57871|Brodowiner Ring
168|N30694741|52.54909|13.58714|Landsberger Chaussee/Zossener Straße
168|N30694746|52.54546|13.58743|Michendorfer Straße
168|N30694748|52.54388|13.59898|Zossener Straße/Kastanienallee
168|N30694767|52.53074|13.62115|Riesaer Straße/Louis-Lewin-Straße
168|N30694780|52.52937|13.62348|Riesaer Straße
168|N30694949|52.52547|13.53047|Beilsteiner Straße
168|N30694953|52.52583|13.52111|Allee der Kosmonauten/Rhinstraße
168|N30694959|52.52544|13.51963|Allee der Kosmonauten/Rhinstraße
168|N30694960|52.52943|13.51926|Meeraner Straße
168|N30694967|52.53624|13.51678|Landsberger Allee/Rhinstraße
168|N30694968|52.539|13.51459|Rhinstraße/Plauener Straße
168|N30695361|52.52546|13.50841|Evangelisches Krankenhaus Königin Elisabeth Herzberge
